centroid,zcrate,srolloff,rmse,bw,mccf1,mccf2,mccf3,mccf4,mccf5,mccf6,mccf7,mccf8,mccf9,mccf10,mccf11,mccf12,mccf13,mccf14,mccf15,mccf16,mccf17,mccf18,mccf19,mccf20
231.06359365031003,0.018120810846100278,399.0540400853064,46.34814213065558,135.764041774719,44.81461144935699,142.84074721411326,124.14970467626789,96.50050095472618,63.91861860083971,31.164949347000846,2.6348905848754325,-18.342645106779447,-30.04915579542691,-32.53985967361388,-27.473963004287064,-17.631378541023018,-6.256144436002882,3.640341059742571,9.858207363282245,11.36505267585522,8.366128736721757,2.1025977252587342,-5.557519036487501,-12.623826790585747
231.06359365031003,0.018120810846100278,399.0540400853064,46.34814213065558,135.764041774719,44.81461144935699,142.84074721411326,124.14970467626789,96.50050095472618,63.91861860083971,31.164949347000846,2.6348905848754325,-18.342645106779447,-30.04915579542691,-32.53985967361388,-27.473963004287064,-17.631378541023018,-6.256144436002882,3.640341059742571,9.858207363282245,11.36505267585522,8.366128736721757,2.1025977252587342,-5.557519036487501,-12.623826790585747
